score,text
1, yun  sakit  ulo  nyo  kasi  survey  dilawan  number  1  c  bbm  uubra  yung  nyo  nung  2016  never  talaga  kayu  lalo  nat  c  leni  pala  pam  bato  nyo  neveragain 
1, dilawan  naman 
1,   neveragain  dilawan   
2,   marcos  lang  nagmalasakit  tao  bayan  solid  marcos  bobo  tanga  tanga  lang  galit  kay  marcos  patay  gutom  lang  galit  marcos  dilawan 
1,   deny  deny  kc  dilawan   
2, nuclear  bomb  created  destroy  humanity  dilawan  choose  money  amp  power  life 
2, oh  militante  never  dilawan  mo  aftet  30years  malala  martial  nyo  pilipinas  tapos  pasimuno  rally  edsa  abay  politiko  nabago  pilipinas  yumaman  lang  angkan  gahaman  neveragain 
2, look  trending  rin  si  bbm  almost  1  week  k500  like  bbm  president  dilawan  neveragain   
1,   never  forget  iboto  palagi  dilawan  ganon  talaga  inyo  pinapaalis  pilipinas  makatao  kasamaan  ninyo   
1,   basta  excited  next  year  bongbong  marcos  next  president  takot  takot  dilawan 
1,   lumang  tugtugin  yan  etta  rosales  bitter  ngumalngal  man  ngumalngal  matae  wala  magsama  sama  kasi  kayong  dilawan  komunista  dumami  kayo  sigurado  aatungal  naman  parang  bata  eleksyon 
1,   yan  madre  yan  yung  buhay  marangya  natatanggap  donasyun  lpigs  dati  diyos  dilawan  malinaw  lng  diyos  nyan  pera  di  totoong  diyos  sinasamba  natin  kapal  muks  yan   
1, dilawan  kulay  ginto  lang  kilalang  kulay  pro  npa   
1,   po  ba  victima  marcos  iilan  dyan  sakripisyo  dilawan  masira  pamahalaang  marcos  uniform  police  military  nakasuot  uniform  rebildi  ba  sisi  db  marcos  pinatay  tapos  report  medium  wawa  marcos 
1,   buti  si  leni  robredo  totoong  tanga  palakpak  dilawan   
2, araw  gunitain  natin  araw  kelan  bobo  tayong  pilipino  sorry  never  martiallaw  daw  dilawan  daw  see  election  day   
1, ba  kitid  rin  utak  niyo  lang  dilawan  aquino  v  marcos  pwede  ba  parehas  kaming  galit  nangyari  cory  marcos  pinaglalaban  yung  karapatan  katotohanan  pilipino   
1,   rally  kayo  edsa  3  dilawan  budget  ba   
1,   cricket  shame  man  show  dignity  dallagiri  bhot  hogayi  questioning  waseem  like  fault 
1,   mamatay  tao  politiko  liberal  party  npa  noong  martial  law  nagpanggap  sundalo  komunista  pinagpapatay  tao  isisi  gobyerno  wala  nang  uuto  3  dilawan   
1, tangina  automatic  dilawan  marcos  apologist  ambot   
1,   gising  sambayanang  pilipino  panloloko  dilawan  never  maniniwala  kasinungalingan  kasakiman  kapangyarihan  handa  kaming  lumaban  bbm  president   
1,   araw  araw  anti  marcos  propaganda  dilawan  kasi  baka  malaman  taong  bayan  katotohanan  makulong   
1, di  tatakbo  si  sara  wala  pagpipilian  ba  iboboto  kesa  bumalik  dilawan  admin  wala  namang  nagawang  matino   
1,   dilawan  guiness  utak  mo  tanga   
1, yawa  bias  ab  cbn  oy  ilhan  kayng  dilawan 
1,   political  analyst  komunista  dilawan   
1,   samaritan  alam  dating  senador  dilawan  mukhang  malapit  lapit  rin  yun 
1,   september  21  1972  martial  law  declared  ferdinand  marcos  philippine  good  nation  marcos  administration  human  right  violated  martial  law  fucking  dilawan  told  lie  marcos  adm   
1, daming  bobo  reply  section  ah  remember  porket  anti  marcos  e  automatic  dilawan   
1, ferdinand  bongbong  marcos  jr  declare  martial  law  50th  anniversary  continuation  nation  fixing  dilawan  komunista  alliance  plaguing  country  since  1947  must  exhaust  effort  finally  remove  philippine   
1,   told  dilawan  woke  nga   
2,   wala  kasing  dilawan  puro  pangako  napako  puro  salita  gawa  puro  pasosyal  palpak  naman  pala  puro  ingles  wala  namang  accomplishment  palpak  si  prrd  man  action  get  job  done  political  make  impossible  thing  possible   
2,   ipokritong  dilawan   
2,   todd  ma  demonyo  dilawan  binaligtad  history  pinas  buhay  nuon  masaya  bkit  itong  oligarch  puro  lang  kasamaan  daw  marcos  hoy  gising 
1,   neveragain  neverforget 
1,   neverforget  neveragain  taking  break  lq  routine  tweet   
1,   aso  niyo  nalang  nag  aabang  pagkain  makikinig  dilawan   
1,   kick  committee  make  get  replaced  let  constituent  know  obstructing  governing  sick   
1,   aquino  dahilan  pagbagsak  pilipinas  dilawan  salot  di  ba  npa  tulisan  si  benigno  akusahan  mo  patayan  torture  martial  law  gising  filipino  iilan  lang  kayong  tanga  bobo  notoyellowshit  dilawan 
1,   stupid  dilawang  woke  ung  position  til  di  malaman  ayun  si  che  diokno  woke  lang  umalis  dilawan  che  stupid  talaga  che  ulit   
1, di  alam  baka  dd  dati  palpak  si  duterte  humanap  ibang  iidolohin  siguro  sobrang  pride  lng  ayaw  tanggapin  pagkakamali  basta  pumanig  next  cool  dude  wag  lng  dilawan  talk  associative  ignorance   
1, male  itu  dilawan  kok  malah  diturutin   
1,   andami  basurang  dilawan  halo  puno  ung  kalye   
1,   wala  namang  nagsasabi  si  marcos  bayani  eto  sagutin  mo  tinatawag  ninyong  dilawan  bayani  si  ninoy  nagawa  bayani  inyo  sagot   
1,   manang  mana  poon  hahaha  naman  kasi  dilawang  woke  yang  tinutukoy  mo  pag  dilawan  woke  agad  sabagay  pag  dd  bobo   
1,   hhahah  kala  b  ayaw  anchor  dilawan  super  radyo  dzbb  coruption  non  iniimbestigahan  un  prc  sbi  ksamhan  embalsamador  sbi  mo  mrjoel  bkit  lang  eh  bkit  un  doh  bkit  di  inimbestigahan  nkraab  taon  dilwan  inutil 
1,   amp  attend  meeting  amp  cast  vote  prolonging  process  harm  goal  helping  small  business  recover  generation  public  health  amp  economic  crisis  caused  covid19 
1,   ulol  never  dilawan  sigaw  tao  bbm2022 
1, wow  ganda  proyekto  pwera  lang  ganda  talaga  dilawan  mamuno   
1,   jg  cover  photo  dilaw  dilawan  rin   
1, di  mo  mapipilit  mong  dilawan  aynako  peace   
1,   also  unsure  attending  meeting  gop  latest  goal  post  conditioning  committee  quorum  sba  taking  action  covid  loan  awarded  planned  parenthood  trump  admin  nothing  nominee   
1,   hahahahhahahaha  iyak  dilawan 
1,   dilawan  yung  dilawans  sarcasmjustincaseyoudontget 
2,   never  dilawan  ilang  dekada  niyo  nang  binaboy  pilipinas  npa  supporter  kayo   
1,   sariling  history  dilawan  nilagay  libto  ung  puro  kasinungalingan  kabataan  naniwala  naman 
1,   magno0524  aba  eh  laki  mong  tanga  30  year  nga  edsa  tanga  nku  kawawa  naman  parang  si  vp  tunta  lugaw  lang  utak  bagay  pagka  dilawan  matik  yan  tanga   
1, call  advance  nomination  syed  serve  next  deputy  administrator  tomorrow  meeting  delay  hurt  aapi  smallbiz  time  needed  read  letter  acepolicy 
1,   opposing  israeli  policy  crime  palestinian  make  someone  antisemite   
1,   medyo  halata  naman  kasi  galawan  papogi  yourme  galawan  dati  kandidato  dilawan   
2, yes  never  forget  magandang  buhay  naidulot  president  marcos  never  aquino  dilawan  puro  kahirapan  lang  naidulot  bayan  ba  nagawa  aquino  sigi  nga  maglatag  kayo  magandang  gawa  aquino 
1,   pag  dilawan  sakit 
1, yes  never  forget  pinaggagawa  aquino  lp  dilawan  bayan  ginulo  bansa  npa  napilitan  magpatupad  martial  law  protektahan  kaming  pobreng  mamamayan  never  dilawan  lalo  aquino 
1,   putanginang  dilawan  hahaha 
1, wow  late  dictator  talaga  patawa  kayo  pinanganak  ba  yan  si  bianca  gonzalez  martial  law  buhay  buhay  naranasan  magandang  buhay  marcos  sinira  lng  dilawan  maraming  pribilihiyo  magulang  natanggap 
1,   sagot  muna  duwag  kang  blovcker  dilawan  sagot  muna  si  danbeku  ahahaha   
2, asked  evening  going  tmrw  small  business  cmte  hearing  said  unsure  republican  holding  syed  sba  nomination  due  largely  debunked  claim  anti  semitism  denying  quorum  process 
1,   shameful  decision  ecb  nz  incident  covid  bubble  fatigue  whatsoever  type  statement  clearly  state  dont  care  cricket  fan  politics  clearly  win  cricket  dying  soon  become  sport  cricket  pakveng 
2,   hmmmmm  filipino  allow  another  dilawan  reign  totoo  lang  magsabi  nga  buting  naidulot  pamamahala  dilawan  yong  masasasabi  maisasagot  yo  bobo  p   
1, taun  taon  lang  ilang  be  bang  pilit  isinusubo  dilawan  sariling  naratiba  martial  law  naniniwala  ba  2010  2019  ibinoto  tao  yung  2  anak  marcos  next  year  mukhang  tuluyang  silang  malilipol 
1,   matamlay  hearing  senado  kelangan  mag  ingay  nun  taon  kayong  mag  rally  edsa  skyway  dilawan  lang  manininwala  inyo   
1,   dilawan   
2, terrorista  npa  supporter  dilawan  magsilayas  kayo  bansa   
2,   kayo  sinungaling  dilawan  oligarch  bongbong  marcos  president 
1, four  year  trump  american  muslim  want  believe  republican  party  change  course  mend  tie  community  harmed  another  boycott  tomorrow  would  third  confirmation  vote  would  make  virtually  impossible  confirmdilawar 
1, pondo  problema  robredo  si  roxas  alternatibo  maliban  atonement  vote  nagsisising  ibinoto  noong  2016  lang  kakayahang  pigilan  paglipat  lp  dilawan  kay  isko  truce  bam  aquino   
1,   karim  huge  financial  lose   
1,   yang  dilawan  ini  granada  lho   
1, number  lie  gdp  unemployment  rate  debt  world  bank  nun  marco  yan  recorded  marcos  government  world  record  mapunta  power  aquinos  yan  namamanipula  dilawan  neveragain  marcosfacts   
1,   intindihin  mo  lang  matatalino  dilawan  ba 
1,   granny  hahahaha  dilawan  baliw   
1,   mo  nga  manalo  ituloy  dilawan  eme  ganon  ba   
1,   lao  dilawan  n  ubra  edsa  twitter  n  lng  ingay  nyo  derecho  inidoro  nga  ocho  derecho  nung  2019  come  2022  inidoro  p  rin  yan 
1,   dear  pakistani  living  england  request  spend  penny  game  watch  tv  go  buy  ticket   
1,   dating  dilawan  maybe  kasi  cory  1986  disillusioned  happened  time  lang  endorsed  ramos  instead  miriam  maintindihan  gani  kasi  power  si  ramos  nagpanalo  coup  tat  gringo   
2,   ph  thanks  dilawan  reminded  stupidity   
1, ddshit  woman  told  dilawans  good  digging  dirt  past  cant  move  thats  theyre  loser  said  see  stupid  dont  know  history  martial  law  commemorating   
1, gawa  gawa  ngawa  ngawa  yung  30k  ejk  victim  tokhang  cnasabi  rappler  rin  nung  9k  human  right  victim  martial  law  sinasabi  dilawan  komunista  bayarang  medium  puro  haka  haka  mukhang  kinamot  lang  pwet  sinumang  pilato  yung  numero   
1,   inyo  binilig  niyo  utak  mamayang  pilipino  putang  inang  dilawan  kayo  inutil  huromog  hayop  mamatay  sana  kayo  patio  pamilya  niyo 
1,   ayaw  nyong  dilawan  e  3  lang  kayo  di  dun  kayo  mar  kayo  nararapat  earth  pwde  pala  kayo  nababagay  afghanistan  dun  nalang  kayo   
1, dilawan  blanket  term  anyone  opposing  team  ive  seen  troll  referring  paquiao  find  amusing  given  frosty  relationship  previous  administration   
1,   pkolo  nman  yan  kontra  administrasyon  kc  sosonod  gobyerno  pnawagan  nla  eh  di  tataas  kso  covid  gobyerno  esisisi  kpabayaan  wla  ksi  clang  pang  maiisip  sisiraan  administrasyon  du30  dispiradong  dilawan   
1, urgent  9  21  committee  vote  advance  syed  deputy  admin  sba  gop  boycotting  committee  hearing  b  c  dilawar  american  muslim  bigotry  also  slowing  sba  work  amp  hurting  small  biz  demand  gop  confirmdilawar   
1,   kawawa  si  wala  maissue  k  prrd  sinugaling  daw  bwaha  kilala  mo  u  say  sinungaling  inday  kawawa  g  dilawan  sorry  iam  nightmare  haha  way  pinagtatawanan  lang  dd  di  mu  lang  mabasa  ksi  blocked  mu 
2,   malinaw  mongoloid  dilawan  hahahha  fuck  kayomm   
2,   see  malinaw  mongoloid  dilawan   
1, need  help  stop  anti  muslim  bias  senate  republican  committee  member  cannot  continue  unjustly  stall  dilawar  syed  vote  take  2  minute  tell  senator  syed  deserves  vote  tomorrow  confirmation  hearing   
1,   full  dilawan  reddit  ph  everytime  make  pro  government  comment  vote  kaagad  ubos  good  karma   
1, seeing  ddshit  say  propaganda  dilawan  discredit  bbm  forgot  something  history  already  repeated  5  year  ago  dutae  opposition  death  sure  dilawans  didnt  dictator  tyrant   
1, vote  tomorrow  nomination  reason  one  guess  r  obstruction  muslim  cannot  quals  serial  successful  entrepreneur  know  small  business  tech  clearly  needed  sba  etc   
1, dilawan  avid  fan  liberalist  movement  philippine  opposed  failed  governance  make  matic  dilawan  actually  use  moral  would  support  ejk  administration  tak   
1,   sheep  cant  even  new  block  vote  idea 
2,   soon  fix  house  racist  pig  able  anything  stop  spending  money  pakistan  tour  either  psl  pay  bring  top  player 
1,   take  care  securing  border  trump  elected 
1,   gt  gtilawar  syed  supremely  qualified  candidate  deputy  administrator  gop  member  senate  committee  small  business  refused  show  committee  hearing  meaning  quorum  cannot  reached  vote  cannot  held  nomination   
1,   let  truth  told  2022  30  year  dilawan  rule  made  country  sick  poor  man  asia  dilawandiretsoinidoro  nototerroristlover 
1, kay  sarap  pakiramdam  tagasubaybay  tagahanga  kapatid  asahan  ninyong  makikibaka  tayong  labanan  dilawan  makakaliwang  grupo  pinaglalaban  nating  mahal  pilipinas   
1,   need  invest  cricket  rely  racist  nation  also  psl  future  bilateral  series  boring   
1,   never  dilawan  since  young  already  marcos  fan   
1,   happening  much  nazi   
2, tameme  yung  dilawan  nagsabi  ba  namang  troll  farm  dd  e  itong  datung  tiktok  influencers  kay  madumb  leni  hashtag  mamaleni  yung  pautot  dapatsileni  di  magbubunga  2022  inidoro  si  madumb  leni  ahihihi   
2,   never  dilawan 
1,   galing  mag  imbento  dilawan  sentence  nga  papasa  filipino  teacher  eh  yun  kayang  14  law  daw  asuss  tae  leni  nagbayad  labg  tyak  yan  makapasa  bar  tsk  tsk 
1,   takot  nanaman  tong  dilawan  baka  wala  talaga  frankisa  lumagay  kayo  tama  shortcut  bias  network 
1, sinabi  lang  ayoko  kay  du30  dilawan  agad  di  ba  pwedeng  ayaw  lang  talaga  lmao  pamilee 
1,   pk  think  happen  match  tied  shoot  endia 
1,   lol  dilawan  lang  mahilig  modmod  pera  di  marcos 
1, likas  ba  talaga  dilawan  dd  marcos  supporter  pag  fact  check  pati  yung  pagbabasa  contented  kayo  fake  news  said  said  lang  damn  yall  different  breed  stubborn  idiocracy 
2,   wag  mong  iboboto  yon  leni  dilawan  yon  wag  nang  bumoto  babae  namang  non  ambag  magagawa  coming  woman  whose  bet  bbm  facepalming  head  throughout  entire  conversation 
1, eset  nod32  antivirus  2021  crack  license  key  updated   
2,   politics  pakistani  say  shame  nz  eng 
1,   focus  contract  keep  giving  lighter  tweet  country  prestige  secondary  called  professional  like  hope  get  ipl2021  contract  soon  pakveng 
1, imagine  mag  isip  marcos  magagandang  proyekto  pawid  pabahay  inodoro  kita  paa  mo  labas  n  yo  iboto  dilawan  sure  gaganda  pilipinas   
1,   google  mo  tanga   
1, bat  araw  araw  anti  marcos  propaganda  sobrang  takot  takot  ba  nalaman  taong  bayan  katotohanan  ninakaw  lang  pala  dilawan  ekonomiya  pilipinas  pinaghirapan   
2,   isama  basurang  dilawan  si  pacman  pacq 
1,   stop  haha  pabayai  yadto  hays  stress  lang  aabuton  ta  sun  sayang  skin  care  ifocus  ta  lang  energy  ta  open  hahaha  dilawan 
1,   kingdom  menurutku  seru  dan  bagus  deg  degannya  dapet  karena  yg  dilawan  bukan  cuma  zombie  doang  sweet  home  bagus  di  awal  akhirannya  ngegantung  alice  borderland  baru  nonton  eps  1  itu  juga  nontonnya  gak  sampe  akhir  wkwkw  kalo  squid  game  belom  nonton   
1,   dilawan  kasi  abiascbn 
1,   right  complain  india  leaving 
1,   di  ba  yang  pangalangan  dilawan  parang  nabasa  lagi  name  nyan  lenileaks  yahoogroup 
1,   naku  sister  pati  b  nmn  kau  nakiki  protesta  anyare  wala  n  bang  ambon  n  grasya  dilawan  pilit  dinudungisan  gobyerno  manahimik  nlng  po  kau  kumbento  ipanalangin  naapektuhan  pandemya   
1, political  science  left  group  hum  dd  marcos  apologist  dilawan  hum  hum  nalang  ipakita  niyo  naman  deserve  niyo  yang  line  9  niyo   
1,   kelan  nawalan  mo  ibalik  dilawan  marcos  heart  center  muna  nagagalit  si  dig  senate  sagotttt 
2,   mean  dilawan  logic  mo  pang  tanga  hahahahahahahaahahahhahaahahahhahahahahahhahah  sakit  ata  utak   
1, nadepress  animal  dilawan  pag  interview  toni  kay  bbm  mabuti  lang  reddit  account  dun  nalaman  nagsisiksikan  pala   
1, gunggong  nagkakalat  fake  news  source  dilawan  kayo  magbasa  totoo   
1,   main  081021  wow  disente  sya  true  argument  directed  way  rebuttal  retallation  kse  point  eh  pang  babash  dilawan  ke  toni  tried  dictate  getz  mo   
1,   magkano  naman  natanggap  bayad  galing  dilawan   
1,   think  never  actually  meant  remember  past  moment  decided  making  bb  ninong   
1,   never  dilawan  nakikisali  lang  epal  kasi   
1, wth  im  dd  dilawan  wtf  watch  madami  po  namatay  vaccine  sana  po  kayo  po  mamulat  anti  vaxxer  pala  rito   
