score,text,Topics
1,   martial  law  good  tama  lot  people  including  lolo  lola  said  greatness  time  martial  law  yellow  one  blinded  people  medium  book  hopefully  maayos  ph  history  never  dilawan ,Election
1, never  kay  bbm  never  pud  dilawan  eh  influenced  one  far  nag  declare  presidential  candidacy  daw  wala  butohon  hahahahaha  rp ,President
1,   dilawan  2022 ,Political stance
2,   dami  mong  alam  dmo  maloloko  tao  pang  gawin  mo  kasama  mo  dilawan  never  dilawan ,President
1,   diehard  fan  talaga  yung  rappler  dilawan  binabalita  yung  martial  law  nag  ulit  ulit  bina  balita  niyo  yung  mendiola  massacre  dati  diba  niyo  magawan  balita  yung  mendiola  massacre  pag  hahalataan  kayo  diehard  fanhard  dilawan ,Political stance
1,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   ,Political stance
1, kayo  magpapaka  dd  dilawan  marcoses  pwede  naman  kayo  pilipino  tanga  ba  kayo  charot  poh ,Political stance
1,   one  greatest  declaration  greatest  president  republic  philippine  ferdinand  e  marcos  martial  law  bullet  prosecute  treasoners  like  ninoy  aquino  joma  sison  thier  ally  also  power  grabber  like  dilawan  thier  cronnies ,President
2,   excuse  never  dilawan ,President
2,   dami  mong  alam  yan  pinagpopost  nyo  marcos  parin  never  sainyong  dilawan  ngaw  ngaw  kayo  ngaw  ngaw  kabado  ba  kayo  hahahahahaha ,Political stance
1,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   ,Political stance
1,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   ,Political stance
1,   tama  lng  pala  tlga  nawalan  kau  prangkisa  bayaran  oligarch  nagpauto  dilawan  unti  unti  lumalabas  katotohanan ,Political stance
1,   passed  away  pala  bata  dilawan   ,President
1, daw  dd  pumabor  ibang  proyekto  digong  pabor  pabor  aquino  di  naman  daw  dilawan  dat  krazyyy  magaling  mang  husga  ayaw  mahusgahan   ,Political stance
1, dili  po  aq  dilawan  pls  term  credential  good  qualification  well  educated  experience   ,Government Policies
1, ba  sapat  kay  leni  wala  kayong  pambash  kundi  kesyo  dilawan  eh  bulag  bulagan  kayo  ma  nyo  pang  maniwala  fake  news  neveragain ,Filipino Political News
1,   membela  agama  dg  cara  menganiaya  ujaran  dilawan  pakai  dakwah  bukan  pakai  kekejian   ,Political stance
2,   dilawan  booooooo   ,Political stance
2,   neveragain  allow  yellow  return  power  neverforget  pambabalahura  pambababoy  dilawan  bayan   ,President
1,   suuuss  tagal  mo  nang  naghilamos  tae  1986  2016  kumain  nga  tae  napakain  tae  nitong  dilawan  wag  mong  si  leni  presidente  mghilamos  gold  hoi  ma  sobra  tae  hilamos  mo  baka  egit   ,Political stance
2, ganito  utak  dilawan  utak  ulalo  never  talaga  dilawan   ,Election
1,   wag  kang  magmalinis  araw  nyo  dilawan  oligarch  truth  come  nagsisimula   ,Election
1, pag  pala  naglabas  source  marcos  dilawan  agad  kumokontrol  wtf   ,Political stance
1,   eligible  siv  applicant  left  behind  dedicated  life  american  face  imminent  threat  taliban  hiding  sure  come  next  24  hour   ,Government Policies
1, pinag  ooverthink  kita  dilawan  nanaman  nanalo  election   ,Government Policies
1,   old  cant  say  people  blind  dilawan  even  happened  dilawan  fact  father  marcos  loyalist  unlike  parent  smart  admit  regret   ,Political stance
2, ngano  gaka  hadlok  mo  nga  president  mo  dagan  pag  president  si  bong  bong  marcos  tubag  dilawan  tubag   ,President
1, halo  tigulang  nga  naka  abot  sang  marcos  ma  nmi  daw  gni  sato  nga  time  kay  subong  daw  paguba  lng  dilawan   ,President
1,   mind  trick  argumentation  like  fallacious  argument  create  two  side  black  white  dilawan  v  dd  middle  ground  way  easier  get  people  side ,Filipino Political News
1,   sultan  dilawan ,Political stance
2,   neveragain  dilawan ,Filipino Political News
1, panget  rebuttal  apologist  nagla  label  dilawan  like  wdym  aquinos  evil ,Political stance
1,   moal  dilamikeun  harita  k  n  h  nu  dada  tea  dilawan   ,Political stance
1, durugin  natin  twitter  yang  dilawan  yan  puro  sinungaling  diktador  talaga  history  revisionist  si  enrile  neveragain  aquinofreeph  notoliberalpartyph  bongbongmarcos  marcosparin ,Election
1,   binalitad  katotohanan  dilawan  ung  kabataan  wag  kayo  paloko  ask  nyu  grand  parent  nyu  gano  ganda  buhay  nun ,Political stance
1,   kemakan  sama  jargon  dia  sendiri  naturalisasi  alam  mau  dilawan   ,Political stance
1,   sullano  hahaha  pikon  dilawan  hahaahh  mag  rally  edsa  hahahahahahah ,Political stance
1, medium  pabor  dilawan  bayad  ba  kayo  balita  si  leni  pinaka  malaking  gastos  pagdating  election  eh   ,Government Policies
2,   pnp  nagmumura  bobong  dilawan  kumusta  rally  edsa  bilangin  kayo  hahahaa  wala  nang  uuto  dilaw  hahhaaha ,Political stance
1,   actually  dilawan  doesnt  stick  anymore  durog  durog   ,Political stance
1,   dilawan  eh  marcos  comeback   ,Political stance
1,   dan  kalau  dilawan  terus  bilangnya  mao   ,Political stance
1, dilawan  narrative  doesnt  stick  anymore  neveragain ,Filipino Political News
2,   keep  mouth  shut  putak  putak  wala  kang  iuunlad  nabubuhay  kayo  dilawan  nakaraan  fake  history  naming  kabataan  kundi  progress  president   ,Election
1, dilawan ,Political stance
1,   yes  never  aquino  dilawan  kayo  sinungaling  ubod  mapanglinglang   ,President
1,   vp  leni  wag  masyadong  dada  dada  ma  pinapaintindi  mo  lg  husto  saamin  boboto  dilawan  pinapakita  niyo  lg  takot  takot  kayo  mabuwag  2022  okay  commemorates  anniversary  martial  law  neveragain ,Filipino Political News
2, marcos  best  president  uwu  potang  ina  nyong  dilawan  pobre  inyo  bubung  pinoy ,Political stance
1,   kece  preman  hr  dilawan  oleh  preman  dgn  cara2  preman  mantap  jendral  hehehe   ,Political stance
2,   filipino  gising  katotoohanan  never  dilawan  bbm  president  2022 ,President
2, pag  akoy  nag  boto  un  dilawan  jan  tangina  nyo  pakyu   ,Political stance
1,   wow  ahhhhh  tagal  nyan  yan  rin  issue  nyo  aquino  neveragain  aquino  dilawan   ,President
2,   dilawan  tangina  nyo  pakyu  kayu ,Political stance
1,   neveragain  aquinos  totoong  naglugmok  bansang  pilipinas  please  wake  ginamit  medium  namuno  alam  follower  dilawan  alam  taas  pride   ,President
2,   sus  nagtaka  pinaniniwalaan  mong  dilawan  pride  pinaiiral  bugok  mong  pag  iisip  nagtataka  bobang  lugaw   ,Political stance
2, bawal  dumaan  jan  dilawan  ayaw  niyo  kc  pagbabago   ,Political stance
1,   ehhh  bobblats  pala  kayo  ehh  di  gaanong  kayaman  bansa  pilipinas  umunlad  pinas  kay  late  president  marcos  tunay  mag  nanakaw  dyan  aquino  isama  nayang  dilawan  bayaran  reporter  oligarch  banal  banalan   ,President
1,   wonder  pilipinas  dilawan  skl ,President
1,   ahlex  mapakali  dilawan ,Political stance
1,   never  dilawan  tanong  lang  2  aquino  naupo  anong  naimbag  tanong  rin  nga  nalaman  pumatay  kay  ninoy  dumi  pilipinas  since  nawala  marcos   ,Political stance
2,   eto  logic  di  magawang  maghignti  marcos  daming  naninira  sakanila  tong  dilawan  puro  paninira   ,Political stance
1,   yes  dilawan  victim  yolanda  never  forget   ,President
1, ginagawang  bulag  nanaman  dilawan  pinoy  gamit  si  leni ,President
1, dd  dilawan  hirap  makakuha  data  mishap  cory  digong  ma  dumami  magnanakaw  marcos   ,Political stance
1,   ace  jusko  eto  nanaman  salungat  paniniwala  mo  dilawan  nako  gago  lang  di  b  upgrade  muna  comprehension  skill  saka  magsalita   ,Political stance
1,   nerver  dilawan  aquino  bbm  du30  2022   ,Political stance
2,   ph  isama  mo  chr  dilawan  justice  mahirap  tibagin  di  duterte  marcos  power  lao  kayo ,Political stance
2,   filipino  wake  dilawan   ,President
1,   never  dilawan  pagbabalik  marcos  mtatuloy  mwwala  basurang  aquino  matutuloy  natuloy  du30  marcos  2016  ngyun  2022  matutuloy  marcos  du30  nmn  never  taelawan ,Political stance
1, iispam  kayo  martial  law  kasi  naituturo  school  dilawan  dd  makamarcos   ,Political stance
1, fact  check  value  added  tax  vat  made  filipino  income  suffer  instated  1987  cory  aquino  never  repeat  history  neveragain  dilawan  decade  suffering  bec  dilawans  marcos  martial  law  best  npa  left  twitter  lol   ,President
1, yung  anak  dilawan  parin  tawag  mo  marcos  apologist  tanga  naman  tao  d2  candon ,Political stance
2, let  say  marcos  leni  dilawan  hahahahaha  way  saynotoyellowparty ,Filipino Political News
1, 35  year  old  ngayun  simula  nung  pagkabata  hangang  ngayun  puro  gulo  nakikita  balita  bansa  umunlad  along  nalugmok  kahirapan  neveragain  neverforget  dilawan  work  pagbabago  silang  iboto   ,President
2, punyetang  dilawan   ,Political stance
1,   jant  dakna  2nu  exam  ha   ,Political stance
1,   bbm  president  neveragain  dilawan ,Filipino Political News
1,   atm  senior  kok  dilawan ,Political stance
2, dont  dilawan  marcos  apologts  dd  citizen  country  jusq  fb  ppl  dami  niyong  time  magtake  side  never  tumayo  filo  mahal  bayan ,Government Policies
1, marcos  ulet  2022  hahaha  mamatay  kayo  inggit  dilawan   ,Political stance
1, wish  one  day  yall  would  wake  confined  label  dd  marcos  apologist  dilawan  genuine  filipino  people   ,Filipino Political News
1,   kayo  tiktok  puro  bbm  kabataan  bbm  sigaw  wala  dilawan  buko  kau  nyong  bobo  tao  ginamit  nyo  medium  palabasing  masama  marcoses  nyong  kapakanan  di  bayan  totoo  wala  kauong  pakialam  pilipino ,Election
1,   si  du30  bangungot  dilawan  di  makakaporma  yellowtards  politician  nakagawiang  pangungurakot   ,Election
1, nag  nakaw  marcos  bansa  hinde  pakulong  cory  government  proof  charge  case  marcos  yes  bong  bong  marcos  dilawan ,Political stance
1,   still  insisting  horse  97  filipino  awake  aware  happened  today  worry  dilawan  40m  strong   ,Filipino Political News
1,   halatang  halata  dilawan  ngaun  ah  triggered  tao  magising  kayo  si  bbm  tatakbo  pilipino  mahal  pilipino  muling  umangat  bansa  yang  leni  robredo  tatakbo  ayaw  maagawan  pwesto  see  difference ,Political stance
1, hindiiii  dilawan  putangina  hahahahhahaha ,Political stance
1,   wala  kasi  kwenta  yang  fake  vp  yan  smartmagic  lang  nagpapanalo  niyan  dayaan  diyan  magaling  nga  dilawan   ,Political stance
1,   mawala  sana  tuluyan  daming  nasirang  pangarap  pangarap  pamilya  anak  namatay  bundok   ,Political stance
2, naman  porket  ayaw  marcos  du30  administration  eh  dilawan  jusko   ,Political stance
1, anti  marcos  mean  dilawan  agad  tanginang  tao  oh  good  governance  hindot  yun  lang  naman  nakakarami  dedma  kulay  yellow  blue  pink  yan   ,Election
1,   neveragain  tapos  dilawan  let  see  naman  marcos  offer  aquino  puro  disaster  eh   ,Election
1,   maka  pag  salita  akala  mo  perfect  eh  buti  baka  kayong  dilawan  diktador  si  marcos  hahahaha ,President
1,   last  gangguan  yg  hr  dilawan  saat  baca  alquran  adalah  rasa  ngantuk   ,Political stance
1,   wag  leny  natuto  taong  bayan  ayaw  dilawan  marcos  duterte  lang  good  president ,Political stance
1,   dewanapromotion  trendsreai  6  9  j  dewana  sdq  23  86  92  writes  neyamat  ahmadbhatti   ,Political stance
1,   bbm  president  ibalita  medium  marcos  tinawag  tiger  asia  angat  ekonomiya  militar  bng  nangyari  ngayun  nung  nanungkulan  dilawan  mahabng  lugmok  n  ma  malakas  pantayo  c ,Political stance
1, mang  asar  friend  dilawan  hahaha ,Political stance
1,   punzalan17  ipag  mamalaki  dilawan  rebulto   ,Political stance
1,   emak  emak  dilawan  kelar  deh  hidup  nya ,Political stance
1,   neveragain  dilawan  neverforget  hacienda  luisita  massacre  mendiola  massacre  kidapawan  massacre  yolanda  fund  saf44  dengvaxia  naia  tanim  bala  etc   ,Filipino Political News
1, never  dilawan  hehe ,President
1, tapos  pag  mukontra  sailaha  ingnan  dayon  kag  dilawan  utok   ,Political stance
2,   bongbong  marcos  padin  buong  samanayanan  3  lang  kayong  dilawan  troll  hahahah  neveragaintodilawan ,Political stance
1, umuunlad  let  revise  history  tayong  amnesia  marcos  duterte  aquino  yan  mamamatay  tao  dont  call  dilawan  sht  dutertewakasan ,Election
1, pag  nag  nanalo  si  bbm  2022  wala  muna  mag  kkuda  dilawan  jan ,Political stance
1,   xchan  waltgrace  also  would  ask  aquinos  marcoses  wala  lang  silang  oligarkiya  pilipinas  kumikita  yumayaman  politika  sana  alam  mo  marcos  apologist  eh  dilawan  aquino  supporter  kaagad   ,Political stance
1, masa  kuman  kuman  di  gigi  ga  dilawan  sikatgigisekarang  caranya  dengan  sikat  gigi  tentunya  senyumindonesia ,Political stance
1,   pake  suportahan  mo  suportahan  mo  di  ml  mababago  tao  totok  totok  kau  kay  marcos  eh  ma  pang  kababalaghan  kagaguhan  amo  mung  dilawan   ,Political stance
1,   kaylangan  natin  ulut  ulitin  katotohanan  lang  martial  law  nagawa  marcos  malalaking  eskwelahan  hospital  wala  si  marcos  rin  makakalimutan  pano  sinira  dilawan  pilipinas   ,Political stance
2,   pala  si  nagiseng  si  leni  ngaun  nag  babatikos  tapos  mag  lugaw  kabayan  lasang  tae  naman  gamit  tabo  dilawan  shit ,Political stance
1,   layas  lang  fake  news  mainstream  medium  dilawan  paid  troll  socmed  kundi  fake  history  communist  npa  activist  cohort  academia   ,Filipino Political News
2,   tanung  dilawan  jan  nasa  500  picture  si  ninoy  aquino  bayani  ba  yan  angang  senador  lang  naman  samantalang  dami  pinagdaanan  si  marcos ,Political stance
1, dilawan  lpigs  canada  parin  nanalo  parliament  election  2021   ,Government Policies
1, ddshits  would  say  shes  dilawan   ,President
1,   never  trapong  dilawan ,President
1,   never  ever  forget  dilawan  ramos  sisihin  nyo ,President
1,   hereee  mazdoori ,Political stance
2,   syempre  marcos  kayu  kabataan  puro  batikos  kay  marcos  puro  kayu  daldal  ingay  nyo  mag  type  kuda  kuda  tanung  buhay  ba  kayu  marcos  syempre  nyo  naabotan  puro  dilawan  nakaabotan  nyo  wala  naman  kwenta  yan  aquino  puro  hulog  kanal  notodilawan ,Election
2, kamo  lulusot  pulitika  wala  kang  pinagiba  liberal  dilawan  pweh   ,Political stance
1,   lfc  cyborg  dilawan   ,Political stance
1,   neveragain  dilawan   ,Filipino Political News
