score,text,Topics
2,   marcos  lang  nagmalasakit  tao  bayan  solid  marcos  bobo  tanga  tanga  lang  galit  kay  marcos  patay  gutom  lang  galit  marcos  dilawan ,Recollection
1,   deny  deny  kc  dilawan   ,Election
2, nuclear  bomb  created  destroy  humanity  dilawan  choose  money  amp  power  life ,Filipino Political News
2, oh  militante  never  dilawan  mo  aftet  30years  malala  martial  nyo  pilipinas  tapos  pasimuno  rally  edsa  abay  politiko  nabago  pilipinas  yumaman  lang  angkan  gahaman  neveragain ,Recollection
1, look  trending  rin  si  bbm  almost  1  week  k500  like  bbm  president  dilawan  neveragain   ,Filipino Political News
1,   never  forget  iboto  palagi  dilawan  ganon  talaga  inyo  pinapaalis  pilipinas  makatao  kasamaan  ninyo   ,Politican Stance
1,   basta  excited  next  year  bongbong  marcos  next  president  takot  takot  dilawan ,Government Policies
1,   people  like  radical  view  easier  amp  quite  pathetic  4  u  cry  racism   ,Filipino Political News
2,   lumang  tugtugin  yan  etta  rosales  bitter  ngumalngal  man  ngumalngal  matae  wala  magsama  sama  kasi  kayong  dilawan  komunista  dumami  kayo  sigurado  aatungal  naman  parang  bata  eleksyon ,Government Policies
2,   yan  madre  yan  yung  buhay  marangya  natatanggap  donasyun  lpigs  dati  diyos  dilawan  malinaw  lng  diyos  nyan  pera  di  totoong  diyos  sinasamba  natin  kapal  muks  yan   ,Election
2,   funny  many  believe  democrat  candidate  question  openly  hate  jew  oddly  u  issue   ,Election
2,   po  ba  victima  marcos  iilan  dyan  sakripisyo  dilawan  masira  pamahalaang  marcos  uniform  police  military  nakasuot  uniform  rebildi  ba  sisi  db  marcos  pinatay  tapos  report  medium  wawa  marcos ,Filipino Political News
1,   buti  si  leni  robredo  totoong  tanga  palakpak  dilawan   ,Election
1, araw  gunitain  natin  araw  kelan  bobo  tayong  pilipino  sorry  never  martiallaw  daw  dilawan  daw  see  election  day   ,Government Policies
2, ba  kitid  rin  utak  niyo  lang  dilawan  aquino  v  marcos  pwede  ba  parehas  kaming  galit  nangyari  cory  marcos  pinaglalaban  yung  karapatan  katotohanan  pilipino   ,Filipino Political News
1,   rally  kayo  edsa  3  dilawan  budget  ba   ,Government Policies
1,   cricket  shame  man  show  dignity  dallagiri  bhot  hogayi  questioning  waseem  like  fault ,Government Policies
2,   mamatay  tao  politiko  liberal  party  npa  noong  martial  law  nagpanggap  sundalo  komunista  pinagpapatay  tao  isisi  gobyerno  wala  nang  uuto  3  dilawan   ,Election
1,   naku  doc  magagalit  si  mar  nya  di  totoo  yan  dilawan  yang  john  hopkins  report  yan   ,Filipino Political News
1, tangina  automatic  dilawan  marcos  apologist  ambot   ,Government Policies
2,   gising  sambayanang  pilipino  panloloko  dilawan  never  maniniwala  kasinungalingan  kasakiman  kapangyarihan  handa  kaming  lumaban  bbm  president   ,Filipino Political News
2,   araw  araw  anti  marcos  propaganda  dilawan  kasi  baka  malaman  taong  bayan  katotohanan  makulong   ,Election
2, di  tatakbo  si  sara  wala  pagpipilian  ba  iboboto  kesa  bumalik  dilawan  admin  wala  namang  nagawang  matino   ,Election
1,   dilawan  guiness  utak  mo  tanga   ,Election
1, yawa  bias  ab  cbn  oy  ilhan  kayng  dilawan ,Election
1,   political  analyst  komunista  dilawan   ,Election
1,   forgot  mention  dalit  abused  amp  forced  get  horse  meems  rajasthan  news  never  get  attention  accused  dilawar  khan  nazeer  khan  bilaal  khan  laake  khan  pune  khan  etc  alwarlynchingdebate  yogeshkathuniya  rajasthan  congress   ,Filipino Political News
2,   neveragain  bobo  tangang  dilawan   ,Recollection
1,   samaritan  alam  dating  senador  dilawan  mukhang  malapit  lapit  rin  yun ,Government Policies
2,   september  21  1972  martial  law  declared  ferdinand  marcos  philippine  good  nation  marcos  administration  human  right  violated  martial  law  fucking  dilawan  told  lie  marcos  adm   ,Filipino Political News
1, daming  bobo  reply  section  ah  remember  porket  anti  marcos  e  automatic  dilawan   ,Election
2, ferdinand  bongbong  marcos  jr  declare  martial  law  50th  anniversary  continuation  nation  fixing  dilawan  komunista  alliance  plaguing  country  since  1947  must  exhaust  effort  finally  remove  philippine   ,Election
2,   dilawan  shit  spotted  lul  tignan  mo  fb  post  gma  ttinatawanan  lang  propaganda  nang  yellow  shit ,Politican Stance
1,   grabe  pagiging  dugyot  dilawan   ,Election
1,   told  dilawan  woke  nga   ,Filipino Political News
2,   wala  kasing  dilawan  puro  pangako  napako  puro  salita  gawa  puro  pasosyal  palpak  naman  pala  puro  ingles  wala  namang  accomplishment  palpak  si  prrd  man  action  get  job  done  political  make  impossible  thing  possible   ,Filipino Political News
1,   ipokritong  dilawan   ,Election
2,   todd  ma  demonyo  dilawan  binaligtad  history  pinas  buhay  nuon  masaya  bkit  itong  oligarch  puro  lang  kasamaan  daw  marcos  hoy  gising ,Recollection
1,   neveragain  neverforget ,Recollection
1,   neverforget  neveragain  taking  break  lq  routine  tweet   ,Recollection
1,   aso  niyo  nalang  nag  aabang  pagkain  makikinig  dilawan   ,Election
2,   kick  committee  make  get  replaced  let  constituent  know  obstructing  governing  sick   ,Election
2,   aquino  dahilan  pagbagsak  pilipinas  dilawan  salot  di  ba  npa  tulisan  si  benigno  akusahan  mo  patayan  torture  martial  law  gising  filipino  iilan  lang  kayong  tanga  bobo  notoyellowshit  dilawan ,Filipino Political News
2,   stupid  dilawang  woke  ung  position  til  di  malaman  ayun  si  che  diokno  woke  lang  umalis  dilawan  che  stupid  talaga  che  ulit   ,Filipino Political News
2, di  alam  baka  dd  dati  palpak  si  duterte  humanap  ibang  iidolohin  siguro  sobrang  pride  lng  ayaw  tanggapin  pagkakamali  basta  pumanig  next  cool  dude  wag  lng  dilawan  talk  associative  ignorance   ,Election
2, shookt  colleague  bet  bongb0ng  paquia0  cuz  think  du30  suck  giving  dilawan  narrative  every  time  enumerate  leni  entire  pandemic  hope  could  change  mind  halalan2022  kinakabahan   ,Government Policies
1, male  itu  dilawan  kok  malah  diturutin   ,Election
1,   andami  basurang  dilawan  halo  puno  ung  kalye   ,Election
2,   wala  namang  nagsasabi  si  marcos  bayani  eto  sagutin  mo  tinatawag  ninyong  dilawan  bayani  si  ninoy  nagawa  bayani  inyo  sagot   ,Election
1,   manang  mana  poon  hahaha  naman  kasi  dilawang  woke  yang  tinutukoy  mo  pag  dilawan  woke  agad  sabagay  pag  dd  bobo   ,Filipino Political News
2,   hhahah  kala  b  ayaw  anchor  dilawan  super  radyo  dzbb  coruption  non  iniimbestigahan  un  prc  sbi  ksamhan  embalsamador  sbi  mo  mrjoel  bkit  lang  eh  bkit  un  doh  bkit  di  inimbestigahan  nkraab  taon  dilwan  inutil ,Government Policies
2,   amp  attend  meeting  amp  cast  vote  prolonging  process  harm  goal  helping  small  business  recover  generation  public  health  amp  economic  crisis  caused  covid19 ,Election
1,   ulol  never  dilawan  sigaw  tao  bbm2022 ,Filipino Political News
2,   sad  bjp  aap  constructive  agenda  punjab  except  playing  blame  game  none  given  road  map  lead  punjab  problem  issue  muddas  specially  akali  dal  b   ,Election
1,   deej  npa  gumagawa  nyan  marcos  parin  sinisisi  wag  tae  di  utak  dilawan  gising  nabulag  nyo   ,Election
1, wow  ganda  proyekto  pwera  lang  ganda  talaga  dilawan  mamuno   ,Election
1,   jg  cover  photo  dilaw  dilawan  rin   ,Election
1, di  mo  mapipilit  mong  dilawan  aynako  peace   ,Election
2,   also  unsure  attending  meeting  gop  latest  goal  post  conditioning  committee  quorum  sba  taking  action  covid  loan  awarded  planned  parenthood  trump  admin  nothing  nominee   ,Government Policies
1,   hahahahhahahaha  iyak  dilawan ,Election
1,   dilawan  yung  dilawans  sarcasmjustincaseyoudontget ,Election
1,   never  dilawan  ilang  dekada  niyo  nang  binaboy  pilipinas  npa  supporter  kayo   ,Government Policies
1,   sariling  history  dilawan  nilagay  libto  ung  puro  kasinungalingan  kabataan  naniwala  naman ,Recollection
2, call  advance  nomination  syed  serve  next  deputy  administrator  tomorrow  meeting  delay  hurt  aapi  smallbiz  time  needed  read  letter  acepolicy ,Politican Stance
2,   marcos  dilawan  abias  cbn  nababagay  neverforget  neveragain  nyo   ,Recollection
2,   opposing  israeli  policy  crime  palestinian  make  someone  antisemite   ,Government Policies
1,   medyo  halata  naman  kasi  galawan  papogi  yourme  galawan  dati  kandidato  dilawan   ,Election
2, yes  never  forget  magandang  buhay  naidulot  president  marcos  never  aquino  dilawan  puro  kahirapan  lang  naidulot  bayan  ba  nagawa  aquino  sigi  nga  maglatag  kayo  magandang  gawa  aquino ,Filipino Political News
1,   pag  dilawan  sakit ,Election
2, yes  never  forget  pinaggagawa  aquino  lp  dilawan  bayan  ginulo  bansa  npa  napilitan  magpatupad  martial  law  protektahan  kaming  pobreng  mamamayan  never  dilawan  lalo  aquino ,Filipino Political News
2,   bjp  play  secular  card  people  appreciate  game  plan  different  bring  india  r  agenda  hate  minority  kissan  mazdoor  ekta  andolan  good  example   ,Government Policies
1,   putanginang  dilawan  hahaha ,Election
2, wow  late  dictator  talaga  patawa  kayo  pinanganak  ba  yan  si  bianca  gonzalez  martial  law  buhay  buhay  naranasan  magandang  buhay  marcos  sinira  lng  dilawan  maraming  pribilihiyo  magulang  natanggap ,Politican Stance
2,   print  funny  gqp  seems  every  single  muslim  nominated  youd  think  least  would  acceptable  religion  thats  problem   ,Government Policies
1,   dating  dilawan   ,Election
1,   sagot  muna  duwag  kang  blovcker  dilawan  sagot  muna  si  danbeku  ahahaha   ,Election
1, asked  evening  going  tmrw  small  business  cmte  hearing  said  unsure  republican  holding  syed  sba  nomination  due  largely  debunked  claim  anti  semitism  denying  quorum  process ,Election
2,   shameful  decision  ecb  nz  incident  covid  bubble  fatigue  whatsoever  type  statement  clearly  state  dont  care  cricket  fan  politics  clearly  win  cricket  dying  soon  become  sport  cricket  pakveng ,Politican Stance
1,   werejectpmcmdcattest2021  protestagainstpmc  grandproteston23september  werejectpmcmdcattest2021 ,Election
1,   smark  nag  comment  baliw  sabay  blocked  ahahaha  duwag  ampotek  tatak  dilawan   ,Election
1,   hmmmmm  filipino  allow  another  dilawan  reign  totoo  lang  magsabi  nga  buting  naidulot  pamamahala  dilawan  yong  masasasabi  maisasagot  yo  bobo  p   ,Election
2, taun  taon  lang  ilang  be  bang  pilit  isinusubo  dilawan  sariling  naratiba  martial  law  naniniwala  ba  2010  2019  ibinoto  tao  yung  2  anak  marcos  next  year  mukhang  tuluyang  silang  malilipol ,Election
2,   matamlay  hearing  senado  kelangan  mag  ingay  nun  taon  kayong  mag  rally  edsa  skyway  dilawan  lang  manininwala  inyo   ,Election
1, terrorista  npa  supporter  dilawan  magsilayas  kayo  bansa   ,Politican Stance
1,   kayo  sinungaling  dilawan  oligarch  bongbong  marcos  president ,Recollection
2, four  year  trump  american  muslim  want  believe  republican  party  change  course  mend  tie  community  harmed  another  boycott  tomorrow  would  third  confirmation  vote  would  make  virtually  impossible  confirmdilawar ,Government Policies
2, pondo  problema  robredo  si  roxas  alternatibo  maliban  atonement  vote  nagsisising  ibinoto  noong  2016  lang  kakayahang  pigilan  paglipat  lp  dilawan  kay  isko  truce  bam  aquino   ,Election
1,   karim  huge  financial  lose   ,Filipino Political News
1,   yang  dilawan  ini  granada  lho   ,Election
2, number  lie  gdp  unemployment  rate  debt  world  bank  nun  marco  yan  recorded  marcos  government  world  record  mapunta  power  aquinos  yan  namamanipula  dilawan  neveragain  marcosfacts   ,Recollection
1,   intindihin  mo  lang  matatalino  dilawan  ba ,Election
1,   bull19  hate  job  especially  hatred  towards  girl  age  20  le  minority  added  bonus  take  pier   ,Election
1,   granny  hahahaha  dilawan  baliw   ,Politican Stance
1,   mo  nga  manalo  ituloy  dilawan  eme  ganon  ba   ,Election
1,   lao  dilawan  n  ubra  edsa  twitter  n  lng  ingay  nyo  derecho  inidoro  nga  ocho  derecho  nung  2019  come  2022  inidoro  p  rin  yan ,Government Policies
2,   dating  dilawan  maybe  kasi  cory  1986  disillusioned  happened  time  lang  endorsed  ramos  instead  miriam  maintindihan  gani  kasi  power  si  ramos  nagpanalo  coup  tat  gringo   ,Filipino Political News
1,   ph  thanks  dilawan  reminded  stupidity   ,Politican Stance
2, ddshit  woman  told  dilawans  good  digging  dirt  past  cant  move  thats  theyre  loser  said  see  stupid  dont  know  history  martial  law  commemorating   ,Election
2, demand  gop  committee  member  show  provide  quorum  vote  dilawar  syeds  nomination  tuesday  sept  21  10  et  confirmdilawar ,Election
2, internal  memo  statement  senator  make  implicit  reference  dilawar  syeds  place  birth  background  show  bigotry  also  hurting  small  business  slowing  sba  work   ,Politican Stance
1,   tomorrow  9  21  committee  vote  advance  syeds  nomination  deputy  administrator  small  business  administration  however  gop  boycotting  committee  hearing  blatant  display  anti  muslim  bias   ,Election
2, gawa  gawa  ngawa  ngawa  yung  30k  ejk  victim  tokhang  cnasabi  rappler  rin  nung  9k  human  right  victim  martial  law  sinasabi  dilawan  komunista  bayarang  medium  puro  haka  haka  mukhang  kinamot  lang  pwet  sinumang  pilato  yung  numero   ,Filipino Political News
1,   gqp  hypocrisy  bowing  atheist  pretend  christian  one  botched  allegedly  favorite  bible  verse   ,Election
1,   inyo  binilig  niyo  utak  mamayang  pilipino  putang  inang  dilawan  kayo  inutil  huromog  hayop  mamatay  sana  kayo  patio  pamilya  niyo ,Government Policies
2,   ayaw  nyong  dilawan  e  3  lang  kayo  di  dun  kayo  mar  kayo  nararapat  earth  pwde  pala  kayo  nababagay  afghanistan  dun  nalang  kayo   ,Government Policies
2, dilawan  blanket  term  anyone  opposing  team  ive  seen  troll  referring  paquiao  find  amusing  given  frosty  relationship  previous  administration   ,Government Policies
1,   meow  24  kasaysayan  bingo  cory  grabi  sindikato  dilawan  hawak ,Election
2,   pkolo  nman  yan  kontra  administrasyon  kc  sosonod  gobyerno  pnawagan  nla  eh  di  tataas  kso  covid  gobyerno  esisisi  kpabayaan  wla  ksi  clang  pang  maiisip  sisiraan  administrasyon  du30  dispiradong  dilawan   ,Election
1, urgent  9  21  committee  vote  advance  syed  deputy  admin  sba  gop  boycotting  committee  hearing  b  c  dilawar  american  muslim  bigotry  also  slowing  sba  work  amp  hurting  small  biz  demand  gop  confirmdilawar   ,Recollection
2,   kawawa  si  wala  maissue  k  prrd  sinugaling  daw  bwaha  kilala  mo  u  say  sinungaling  inday  kawawa  g  dilawan  sorry  iam  nightmare  haha  way  pinagtatawanan  lang  dd  di  mu  lang  mabasa  ksi  blocked  mu ,Politican Stance
1, thank  archive  sure  dont  lie  youre  dilawan   ,Election
2, dont  think  people  understand  point  party  wala  dilawan  pulahan  whatever  voting  cause  possibility  good  government  people  see  struggling  registertovote ,Filipino Political News
1,   iquu  990  thanks  god  otherwise  left  twitter   ,Politican Stance
1,   iquu  990  allah  akbar  ur  funny  mood  got  hyper   ,Election
1,   iquu  990  difficult  listen  salute  talked  cant  dare  word  bullet ,Filipino Political News
1,   retirement  still  option ,Election
1,   malinaw  mongoloid  dilawan  hahahha  fuck  kayomm   ,Election
2, dilawar  syed  national  origin  involvement  muslim  american  advocacy  organization  disqualifying  factor  considering  nomination  sba  deputy  administrator  senate  vote  confirmation   ,Election
