score,text
2,   klaro  ulol  ba  sabing  supporter  manalo  si  marcos  lang  dilawan  bobo  mo  literal   
1,   maling  pro  marcos  maling  dilawan   
1,   maheer  mantri  sunat  dilawan  kabur  lah   
1,   taro69  anak  kesayangan  miyoyo  jngn  dilawan 
2,   maganda  tahimik  buhay  pilipino  noong  marcos  ganitong  hugot  nagmula  kabiguan  unang  pag  aalsa  edsa  tuparin  pangakong  pagtatayo  bagong  kaayusang  panlipunan  parang  ninanais  mayorya  maibalik  marcos   
1, dami  q  friend  dd  marcos  apology  dilawan  etc  sarap  nyo  ipag  aunfriend  hahahhaha 
1, walangya  ayoko  lang  kay  marcos  dilawan  raw  utak  mo  tubol  talaga 
1,   never  dilawan   
1,   gi  buhat  ninyo  samot  ramog  di  tagaan  og  franchise  one  sided  ramo  dilawan 
1, sorry  profanity  ml  commemoration  mean  dilawan  ck  sucking   
2,   maganda  tahimik  buhay  pilipino  noong  marcos  humuhugot  tanders  po  natin  nasa  bagong  henerasyon  nariyan  palatandaan  sapat  lang  katotohanan  hinggil  pamana  marcos  pangkalahatan   
2, filipino  im  dilawan  dd  anything  stand  philippine  justice  deserved  better  future  educate  dont  fckin  tell  marcos  didnt  anything  wrong  family  living  comfortable  life   
2, halip  manatili  pag  aaral  stage  tanungin  natin  nanay  tatay  lolo  lola  natin  nabuhay  nakaranas  pandarahas  noong  bata  militar  magugulat  isasagot   
2, talaga  sapat  lang  katotohanan  hinggil  bata  militar  gobyernong  marcos  halip  manatili  pag  aaral  stage  alamin  natin  dahilan  mistulang  paghahangad  mayorya  pagbabalik  pamumuno  pamamahalang  tatak  marcos   
1,   cancel  inquirer  hawak  kayo  dilawan   
1, yung  kaibigan  di  dilawan  di  rin  dd  triggered  toni  talk  issue  kase  wala  naman  daw  masama  interview  hahahahahahaa 
2, discus  sensitive  contentious  historical  chapter  like  marcos  era  enough  tell  damn  truth  want  set  record  straight  lumalakas  si  bbm  nasa  pagsasaliksik  stage  rin   
2,   dilawan  nagmamamalaki  tinatama  lng  yang  pinapakalat  niyong  kasinungalingan  martial  law  idolo  niyong  marcos  biktima  dto  buong  bayan  pati   
1,   thats  unite  make  sure  dilawan  register  guy   
1,   pinagkaiba  dd  dilawan  mahilig  manira  ibang  kandidato  ilang  dekada  pula  dilaw  problema  pilipinas   
2, sense  telling  truth  regarding  martial  law  regime  marcos  legacy  enough  divided  country  sense  history  going  battle  perception  really  enough  tell  damn  truth   
2, manalo  si  bongbongmarcos  ligwak  pangarap  franchise  abscbn  todo  todo  bira  ah  neveragain  dilawan 
2,   aku  suka  banget  waktu  adegan  toge  ngejauhin  yuuta  karena  masalah  di  party  itu  itu  keren  banget  karena  wah  toge  seorang  omega  bisa  sekeren  ini  dia  ga  takut  sama  alpha  gimanapun  bahkan  alpha  yg  punya  pengaruh  yuuta  aja  sama  toge  dilawan  tapi  yang  paling  aku  suka  itu 
1,   baka  neveragain  dilawan  yan  agree   
2,   good  leader  good  follower  dilawan  mandaraya  magnanakaw  cory  kay  pnoy  tingin  banyagan  squatter  unti  unti  silang  nawala  kinain  maitim  budhi   
2, grabe  neveragain  dilawan  bongbongmarcos  ftw  aunt  told  comfortable  life  time  president  marcos  era  aquinos  came  parusa  bayan   
1,   dilawan  amp  mayaman  pamilya  mo  noong  martial  law   
1, dati  dd  marcos  apocalypse  dilawan  lang  iiwasan  mo  dumagdag  p  cquiao  supporter 
2, 47  year  passed  since  declaration  martial  law  country  seems  enough  u  right  tell  truth  anymore  want  set  record  straight  come  marcos  legacy  general   
2,   martiallaw  halalan2022  sana  mabalik  dilawan  basura  manila  bay  instead  dolomite  yung  estero  de  manila  mapuno  uli  basura  pasig  river  tambakan  uli  basura  sana  ibalik  niu  uli  basurang  politician  haha   
2,   good  riddance  u  leaving  catholic  church  kid  family  ask  kind  act  r  serving  god  one  elder  kid  told  r  like  communist  dont  wanna  go  back  church   
1,   never  dilawan   
1,   ph  isidro  agree  kay  agot  nga  si  leni  iboboto  hahaha  parang  sinabi  agot  patama  kay  leni  dilawan  hahaha 
2,   punzalan17  ma  bobo  boboto  dilawan  haha  kanda  mar  roxas  leila  delima  leni  medium  queen  haha  pas  lang  otso  derecho  zero  kakungan  haha 
1,   deny  mo  brainwashed  dilawan 
1, ung  dilawan  theyre  painting  marcoses  evil  tpos  ung  aquino  saint  kakasuka   
2,   luisita  massacre  saka  yolanda  dilawan  malasakit  care  much  put  pocket  konsensya  lola  92yrs  old  nung  daw  marcos  ganda  ekonomiya  madisiplina  tao  sana  maibalik  bbmforpresident2022 
1,   nagsalita  lang  marcoses  dilawan   
1,   manahimik  nalang  anak  dilawan   
2,   never  dilawan  interviehin  nyo  si  eddie  garcia  miss  martial  law  anong  naiba  wala  akong  masabi  martial  law  kasi  nabiktima  parent  buti  mababa  presyo  bilihin  libreng  nutriban  elementary  day 
1,   inggit  dilawan  maganda  si  leni  maraming  nagawa 
1,   trueeeee  sobra  jud  marcos  wala  lugmok  kamay  dilawan 
1, ma  gugustuhin  konang  pro  marcos  dilawan  periodt   
1, taena  nitong  dilawan  hahahaha  pera  labanan  putaa  mananalo  leni  hahahahahah 
1, dilawan  ih   
2, dunno  nakakatawa  reaction  tho  gising  pilipino  babangon  pilipinas  wakasan  kasinungalingan  supilin  dilawan   
1,   ma  bet  nalang  dilawan 
1, ah  saad  enjoyable  age  lot  burden  responsibility  allah  give  courage  reward   
1,   kaumay  pang  magagawa  nyo  nsa  lnb  si  marcos  bukas  balik  war  drug  dolomite  nmn  kayo  president  parin  pilipinas  si  du30  di  kayo  ngsawa   
1,   neveragain  dilawan 
1, applying  snapchat  filter   
2,   haha  name  dead  husband  magagaling  silang  dilawan  30  year  silang  naghahari  ma  lalong  humirap  pilipinas  yung  korea  china  vietnam  dati  halo  manlimos  satin  nun  ngyon  nagkabaligtad  sisi   
1, comment  dilawan  page  made  day   
1, dilawan  neveragain 
1, leni  lugaw  dilawan  talaga  lalo  naghihirap   
2,   talagang  grabe  pangulong  fm  pilipinas  leni  lugaw  sinimulan  nyang  paunlarin  pilipinas  inggit  kayong  dilawan  kc  wala  naman  kayong  nagawa  puro  corruption  lang  wala   
1, puro  ra  marcos  akong  fyp  ba  aw  sudpod  og  mubuto  pamo  anang  dilawan  hahahahah 
2,   marcos  rin  madaming  nagawa  bayan  martial  law  nagdeklara  isawata  kumonista  n  kasama  ninoy  aquino  fm  diktador  kaung  dilawan  diktador  nagkontrol  biased  medium  bbm  sarah  du30  2022 
1,   pinakabobong  fake  vp  pilipinas  dilawan  talaga  tanga  lang  talaga   
1, bam  aquino  nyo  triggered  haha  dilawan   
1,   never  dilawan  born  1970  mom  health  worker  assigned  health  center  davao  region  still  vividly  remember  national  government  abundanty  provided  supply  medicine  lgus   
1,   lapit  zombie  daming  drug  addict  dilawan   
1, dd  dilawan  marcos  debate  kid  kid  ba  naitulong  mo  sagot  di  matalinong  argumento  notmypresident  martiallaw 
2, dilawan  position  lesser  tragedy  two  one  liberal  thus  amenable  taste   
2,   neveragaintodilawan  yan  wala  namang  masama  nangyare  eh  masama  nagpagamit  ginamit  dilawan  kababayan  natin  estudyanteng  inosente  nilason  isip  dilawan 
2, far  remember  ginamit  yang  neveragain  neverforget  tag  commemorate  yolanda  victim  failure  aquino  admin  2016  election  wala  ba  maisip  dilawan   
1,   neveragain  dilawan   
2, doble  kayod  hinayupak  dilawan  isng  malaking  threat  pagbabalik  bbm  bbmforpresident2022  bbm2022  bbmillennials  bbmfor2022  bbm  bbmforpresident 
2,   kasi  horoscope  today  wag  magpapauto  kabastosan  dilawan  mamalasin  lenipalpak  ibalikangmgamarcos 
2,   dilawan  ma  ok  compare  dati  e  mulat  mata  mawawala  makapag  tanggal  korapsyon  pilipinas  atleast  malaking  pagbabago  bansa   
1,   sige  lang  ikulam  mo  dilawan   
2, think  anti  marcoses  anti  dutertes  pro  liberal  dilawan  tawagin  well  there  thing  called  pro  nationalism  youre  critical  even  past  administration   
1,   wag  palang  iiyak  paiyak  neveragaintodilawan  neveragain  dilawan 
1, yan  ba  pinagmamalaki  nyong  kga  dilawan   
1, marcoses  dilawan  nobody  politician  philippine 
1,   neveragain  hypocrisy  neveragain  dilawan  g  mapanlinlang  bayan  neveragain  dilawang  komunista  salot  bayan  never   
2, halo  pilipino  gising  katotohanan  hwag  ulit  magpaloko  magpauto  never  dilawan  im  foremer  anti  marcos  gising  katotohanan  salamat  lolo  lola  tito  tita  nabuhay  panahong  yun 
2,   po  ba  sinasabi  nyong  dilawan  po  dilawan  po  yun  po  yung  maalala  paki  eksplika  po  salamat   
2,   sinasabi  lang  nya  magmalaki  kayo  yung  idolo  nyong  dilawan  eh  pumatay  get  mo  babaw  agrument  mo   
2,   naman  yung  mendiola  massacre  bat  niyo  magawan  balita  nang  yari  dun  sabagay  nga  palang  dilawan   
2,   tapos  panahun  dilawan  marcos  returned  palace  hinde  palilinlang 
2,   pagkaka  eh  puro  bias  yung  nag  babalita  puro  alagad  dilawan  eh  yung  nang  yari  nga  mendiola  massacre  magawan  balita  eh  tapos  sasabihin  mag  basa  history  book  malaman  yung  katotohanan 
1,   tama  pambababoy  medium  cppa  npa  dilawan  tao  ilabas  totoo 
1, gamit  gamit  ngayun  fb  kabobohan  dilawan   
1, cwek  lg  period  dilawan   
2, thing  called  hero  u  r  politician  abt  dilawan  dd  pro  marcos  neveragain 
1,   makata  00  ayun  tanga  nung  dilawan  topic  biglang  wala  maalala   
1,   17  eh  yung  power  power  1986  yun  narrative  niyo  dilawan  bobo   
2,   never  totoo  yan  never  mapanlinlang  dilawan  mo  hayaang  magpasya  taong  bayan  galit  diktadurya  lumalabas  diktador  kayo  nagpapahalata  triggered  kayo  threatened  kayo   
1,   juiceko  cgurado  bka  nkalimutan  mo  lhat  dilawan  senado  ayun  flash  inidoro  bka  mo  rin  sumama  frend  mo 
2, relative  evenly  split  dilawan  dd  marcos  youll  want  avoid  interaction  unless  offer  something  thoroughly  convincing  acknowledge  view  id  rather  alone  come  matter  political  philosophy   
1,   takot  martial  law  siguro  tataliwas  gobyerno  never  sainyong  dilawan  bbmforpresident2022 
1,   neveragain  dilawan   
1, im  dd  dilawan  dont  support  bad  governance   
1,   correct  look  dilawan  pinag  loloko  aquino 
1,   marcos  v  aquino  dd  v  dilawan  philippine  government  v  cpp  npa  cojuangco  family  hacienda  luisita  v  farm  worker  beneficiary  toni  v  bianca   
1, hating  marcoses  make  u  dilawan  dont  understand  someone  enlighten   
1,   utak  dilawan  ba  ambag  nyo 
2,   ulit  ulit  nalang  yung  martial  law  bat  kayo  mag  post  nang  yari  mendiola  massacre  mapag  hahalataan  diehard  dilawan  yellow  woke  siyempre  niyo  yun  kasi  tingin  niyo  dilawan  diyos  hahaahahahahaha 
2, wakasan  natin  naratibong  dilawan  v  marcoses  yung  politikong  nagligtas  masa   
1,   true  sayang  dawa  palpak  dilawan  move  see  mapalitan  forever  lp 
1, nakakapag  pahinga  nanaman  dilawan  kumakalat  news  marcoses  hahahaha  magkano  ba  papabayad  basta  hundred  million  dollar 
1, pag  binigyan  mo  relevant  source  sasabihan  dilawan  wala  lang  sainyo  yung  namatay  martial  law  neveragain  corrupt  mamamatay  tao   
1, rin  naman  kakampihan  dilawan  kasi  ba  naman  nga  kilala 
1,   mo  nabasa  libro  hahaha  kalokohan  kayo  sobrang  bango  nga  ninoy  librong  pinagawa  dilawan   
2, bobo  mara  part  porket  marcos  apologist  eh  nagconclude  siyang  akoy  dilawan  bobomo  ayaw  kita  kainuman   
1, oo  basag  eh  kayo  dilawan   
2,   tang  ina  mo  dilawan  nga  bumabaliktad  kasaysayang  pinas   
2,   neverforget  neveragain  doesnt  mean  iboboto  dilawan   
2,   neveragain  dilawan   
2, asking  take  offense  progress  starting  little  way  sad  coming  yan  best  friend  galit  galit  dilawan  might  refer  siguro  cause  critical  govt   
1,   dilawan  never 
1,   dilawan  never 
1,   never  dilawan   
2,   ph  interview  toni  kay  bbm  nabasag  narrative  dilawan  nawindang  silang  pati  wokes   
2, never  kay  bbm  never  pud  dilawan  eh  influenced  one  far  nag  declare  presidential  candidacy  daw  wala  butohon  hahahahaha  rp 
1,   dilawan  2022 
2,   dami  mong  alam  dmo  maloloko  tao  pang  gawin  mo  kasama  mo  dilawan  never  dilawan 
2,   diehard  fan  talaga  yung  rappler  dilawan  binabalita  yung  martial  law  nag  ulit  ulit  bina  balita  niyo  yung  mendiola  massacre  dati  diba  niyo  magawan  balita  yung  mendiola  massacre  pag  hahalataan  kayo  diehard  fanhard  dilawan 
2,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   
2, kayo  magpapaka  dd  dilawan  marcoses  pwede  naman  kayo  pilipino  tanga  ba  kayo  charot  poh 
2,   one  greatest  declaration  greatest  president  republic  philippine  ferdinand  e  marcos  martial  law  bullet  prosecute  treasoners  like  ninoy  aquino  joma  sison  thier  ally  also  power  grabber  like  dilawan  thier  cronnies 
1,   excuse  never  dilawan 
2,   dami  mong  alam  yan  pinagpopost  nyo  marcos  parin  never  sainyong  dilawan  ngaw  ngaw  kayo  ngaw  ngaw  kabado  ba  kayo  hahahahahaha 
2,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   
2,   umay  ml  wala  bang  paninira  jan  kayo  nlng  naniniwala  jan  basurang  dilawan  pwe  hinahamon  kayo  ibalita  nyo  nga  yung  magagandang  nagawa  marcos  bayan  hnd  nyo  kasi  kapit  kayo  dilawan  bias  kayo   
1,   tama  lng  pala  tlga  nawalan  kau  prangkisa  bayaran  oligarch  nagpauto  dilawan  unti  unti  lumalabas  katotohanan 
1,   passed  away  pala  bata  dilawan   
2, daw  dd  pumabor  ibang  proyekto  digong  pabor  pabor  aquino  di  naman  daw  dilawan  dat  krazyyy  magaling  mang  husga  ayaw  mahusgahan   
1, dili  po  aq  dilawan  pls  term  credential  good  qualification  well  educated  experience   
1, ba  sapat  kay  leni  wala  kayong  pambash  kundi  kesyo  dilawan  eh  bulag  bulagan  kayo  ma  nyo  pang  maniwala  fake  news  neveragain 
1,   dilawan  booooooo   
2,   neveragain  allow  yellow  return  power  neverforget  pambabalahura  pambababoy  dilawan  bayan   
1,   suuuss  tagal  mo  nang  naghilamos  tae  1986  2016  kumain  nga  tae  napakain  tae  nitong  dilawan  wag  mong  si  leni  presidente  mghilamos  gold  hoi  ma  sobra  tae  hilamos  mo  baka  egit   
1, ganito  utak  dilawan  utak  ulalo  never  talaga  dilawan   
1,   wag  kang  magmalinis  araw  nyo  dilawan  oligarch  truth  come  nagsisimula   
1, pag  pala  naglabas  source  marcos  dilawan  agad  kumokontrol  wtf   
2,   eligible  siv  applicant  left  behind  dedicated  life  american  face  imminent  threat  taliban  hiding  sure  come  next  24  hour   
1, pinag  ooverthink  kita  dilawan  nanaman  nanalo  election   
1, wahhhhhh  maawat  mahabag  dd  marcos  apologist  dilawan  achuchu  tigilan  nyo  fyp   
1, memang  terorisopm  tidak  bisa  dibiarkan  harus  dilawan  supaya  musnah  dari  bumi  ini  savepapua 
2,   old  cant  say  people  blind  dilawan  even  happened  dilawan  fact  father  marcos  loyalist  unlike  parent  smart  admit  regret   
2,   mind  trick  argumentation  like  fallacious  argument  create  two  side  black  white  dilawan  v  dd  middle  ground  way  easier  get  people  side 
1,   sultan  dilawan 
1,   neveragain  dilawan 
1,   wala  kayong  maloloko  gago  sambahin  nyo  yung  sinasabi  nyong  bayani  santa  basura  dilawan  bbm2022 
1, panget  rebuttal  apologist  nagla  label  dilawan  like  wdym  aquinos  evil 
1, reminder  lang  pula  dilawan  batayan  nationalism 
2, durugin  natin  twitter  yang  dilawan  yan  puro  sinungaling  diktador  talaga  history  revisionist  si  enrile  neveragain  aquinofreeph  notoliberalpartyph  bongbongmarcos  marcosparin 
1,   binalitad  katotohanan  dilawan  ung  kabataan  wag  kayo  paloko  ask  nyu  grand  parent  nyu  gano  ganda  buhay  nun 
1, medium  pabor  dilawan  bayad  ba  kayo  balita  si  leni  pinaka  malaking  gastos  pagdating  election  eh   
1,   pnp  nagmumura  bobong  dilawan  kumusta  rally  edsa  bilangin  kayo  hahahaa  wala  nang  uuto  dilaw  hahhaaha 
